http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6010838A&q=1&yr=2010,"Department of Finance Canada","Andrew Kalotay",6010838A,2008-01-25,"499 OTHER PROFESSIONAL SERVICES NOT ELSEWHERE SPECIFIED","2008-01-25 to 2011-03-31",,379937.25,"This contract includes one or more amendments. This contract was competitively sourced."
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=7002847&q=4&yr=2006,"Department of Finance Canada","ARTEMP PERSONNEL SERVICES INC.",7002847,2007-02-08,"813 TEMPORARY HELP SERVICES","2007-02-08 to 2007-04-30",,12710.46,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=7002879&q=4&yr=2006,"Department of Finance Canada","BRAINHUNTER (OTTAWA) INC.",7002879,2007-02-12,"813 TEMPORARY HELP SERVICES","2007-02-12 to 2007-06-29",,21333.43,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6008911&q=4&yr=2006,"Department of Finance Canada","ADT SECURITY SERVICES",6008911,2007-02-12,"460 PROTECTION SERVICES","2007-02-12 to 2007-03-31",,16112.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6008892&q=4&yr=2006,"Department of Finance Canada","AJILON CONSULTING",6008892,2007-02-12,"499 OTHER PROFESSIONAL SERVICES NOT ELSEWHERE SPECIFIED","2007-02-12 to 2007-03-31",,21465.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6008871&q=4&yr=2006,"Department of Finance Canada","ELYTRA ENTERPRISES INC.",6008871,2007-02-12,"491 MANAGEMENT CONSULTING","2007-02-12 to 2007-03-30",,24486.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=600746397A&q=4&yr=2006,"Department of Finance Canada","GLOBAL UPHOLSTERY CO. LTD.",600746397A,2007-02-13,"1231 OFFICE FURNITURE AND FURNISHINGS",,2007-02-13,168206.81,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6007460463&q=4&yr=2006,"Department of Finance Canada",BITWORKS,6007460463,2007-02-13,"1227 COMPUTER EQUIPMENT SMALL  DESKTOP / PERSONAL /PORTABLE/KEYBOARD",,2007-02-13,17372.34,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6008915&q=4&yr=2006,"Department of Finance Canada","DATA BUSINESS FORMS",6008915,2007-02-13,"311 PUBLISHING SERVICES",,2007-02-13,125776.08,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6008916&q=4&yr=2006,"Department of Finance Canada","DATA BUSINESS FORMS",6008916,2007-02-13,"311 PUBLISHING SERVICES",,2007-02-13,15765.03,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6008919&q=4&yr=2006,"Department of Finance Canada","TRANSCONTINENTAL PRINTING INC.",6008919,2007-02-13,"311 PUBLISHING SERVICES",,2007-02-13,160549.19,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=7002863&q=4&yr=2006,"Department of Finance Canada","ACTION PERSONNEL",7002863,2007-02-13,"813 TEMPORARY HELP SERVICES","2007-02-13 to 2007-05-31",,11487.75,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6008920&q=4&yr=2006,"Department of Finance Canada","TRANSCONTINENTAL PRINTING INC.",6008920,2007-02-13,"311 PUBLISHING SERVICES",,2007-02-13,32120.12,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6007460392&q=4&yr=2006,"Department of Finance Canada","COMPONENT ONE LLC",6007460392,2007-02-14,"1228 COMPUTER SOFTWARE",,2007-02-14,12298.75,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=7002875&q=4&yr=2006,"Department of Finance Canada","DARE HUMAN RESOURCES",7002875,2007-02-15,"813 TEMPORARY HELP SERVICES","2007-02-15 to 2007-05-31",,14827.95,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6007460486&q=4&yr=2006,"Department of Finance Canada","IPSOS-REID CORPORATION",6007460486,2007-02-15,"499 OTHER PROFESSIONAL SERVICES NOT ELSEWHERE SPECIFIED","2007-02-15 to 2007-03-31",,84031.50,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6008883&q=4&yr=2006,"Department of Finance Canada","Hangar 13 Art &amp; Design",6008883,2007-02-15,"351 COMMUNICATIONS PROFESSIONAL SERVICES NOT ELSEWHERE SPECIFIED","2007-02-15 to 2007-03-30",,24989.50,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8016057&q=4&yr=2006,"Department of Finance Canada","ENTRUST LIMITED",8016057,2007-02-15,"1228 COMPUTER SOFTWARE",,2007-02-15,24741.68,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8015913&q=4&yr=2006,"Department of Finance Canada","SIMPLEX INDUSTRIES",8015913,2007-02-15,"570 RENTAL - OTHER (SPECIFY)","2007-02-15 to 2007-06-15",,13147.18,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8016086&q=4&yr=2006,"Department of Finance Canada","GLOBAL UPHOLSTERY CO. LTD.",8016086,2007-02-16,"1231 OFFICE FURNITURE AND FURNISHINGS",,2007-02-16,393829.64,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6007460427&q=4&yr=2006,"Department of Finance Canada","BELL CANADA",6007460427,2007-02-16,"472 INFORMATION TECHNOLOGY CONSULTANTS",,2007-02-16,12820.70,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6007460488&q=4&yr=2006,"Department of Finance Canada","IPSOS-REID CORPORATION",6007460488,2007-02-16,"341 COMMUNICATIONS RESEARCH SERVICES","2007-02-16 to 2007-03-31",,18126.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8016096&q=4&yr=2006,"Department of Finance Canada","GLOBAL UPHOLSTERY CO. LTD.",8016096,2007-02-19,"1231 OFFICE FURNITURE AND FURNISHINGS",,2007-02-19,18263.12,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=7002846&q=4&yr=2006,"Department of Finance Canada","ACCESS CORPORATE TECHNOLOGY INC.",7002846,2007-02-19,"813 TEMPORARY HELP SERVICES","2007-02-19 to 2007-06-29",,10128.30,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6008928&q=4&yr=2006,"Department of Finance Canada","BELL SECURITY SOLUTIONS INC. - (BSS",6008928,2007-02-19,"499 OTHER PROFESSIONAL SERVICES NOT ELSEWHERE SPECIFIED","2007-02-19 to 2007-03-31",,24758.95,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6008925&q=4&yr=2006,"Department of Finance Canada","470621 BC LTD.",6008925,2007-02-19,"491 MANAGEMENT CONSULTING","2007-02-19 to 2007-07-31",,56180.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=7002886&q=4&yr=2006,"Department of Finance Canada","MAXSYS PROFESSIONAL AND",7002886,2007-02-19,"813 TEMPORARY HELP SERVICES","2007-02-19 to 2007-09-28",,36967.50,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6008978&q=4&yr=2006,"Department of Finance Canada","ELYTRA ENTERPRISES INC.",6008978,2007-02-21,"499 OTHER PROFESSIONAL SERVICES NOT ELSEWHERE SPECIFIED","2007-02-21 to 2007-03-30",,20802.50,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6008985&q=4&yr=2006,"Department of Finance Canada","PHRONTISTERION INCORPORATE",6008985,2007-02-21,"491 MANAGEMENT CONSULTING","2007-02-21 to 2007-03-31",,12720.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6008986&q=4&yr=2006,"Department of Finance Canada","V&Eacute;RONIQUE ROBICHAUD",6008986,2007-02-23,"819 NON-PROFESSIONAL PERSONAL SERVICE CONTRACTS NOT ELSEWHERE SPECIFIED","2007-02-23 to 2007-05-31",,15900.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6008958&q=4&yr=2006,"Department of Finance Canada","MR. YAZID DISSOU",6008958,2007-02-23,"819 NON-PROFESSIONAL PERSONAL SERVICE CONTRACTS NOT ELSEWHERE SPECIFIED","2007-02-23 to 2007-10-30",,23850.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6008995&q=4&yr=2006,"Department of Finance Canada","TRM TECHNOLOGIES INC.",6008995,2007-02-26,"499 OTHER PROFESSIONAL SERVICES NOT ELSEWHERE SPECIFIED","2007-02-26 to 2007-03-30",,22896.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=7002910&q=4&yr=2006,"Department of Finance Canada","ONCE CORPORATION",7002910,2007-02-26,"813 TEMPORARY HELP SERVICES","2007-02-26 to 2007-03-30",,31800.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6008974&q=4&yr=2006,"Department of Finance Canada","ELYTRA ENTERPRISES INC.",6008974,2007-02-26,"499 OTHER PROFESSIONAL SERVICES NOT ELSEWHERE SPECIFIED","2007-02-26 to 2007-03-31",,24804.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6007460468&q=4&yr=2006,"Department of Finance Canada","COGNOS INC.",6007460468,2007-02-28,"812 COMPUTER SERVICES","2007-02-28 to 2008-02-27",,187712.92,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=7002911&q=4&yr=2006,"Department of Finance Canada","C.L.A. PERSONNEL",7002911,2007-02-28,"813 TEMPORARY HELP SERVICES","2007-02-28 to 2007-05-31",,15136.81,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6009021&q=4&yr=2006,"Department of Finance Canada","KPMG LLP",6009021,2007-02-28,"491 MANAGEMENT CONSULTING","2007-02-28 to 2007-06-30",,24168.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8015958&q=4&yr=2006,"Department of Finance Canada","KONICA MINOLTA BUSINESS SOLUTIONS",8015958,2007-03-01,"533 RENTAL OF MACHINERY OFFICE FURNITURE AND FIXTURES AND OTHER EQUIPMENT","2007-03-01 to 2011-02-28",,24859.97,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6009007&q=4&yr=2006,"Department of Finance Canada","YAZID DISSOU",6009007,2007-03-01,"819 NON-PROFESSIONAL PERSONAL SERVICE CONTRACTS NOT ELSEWHERE SPECIFIED","2007-03-01 to 2007-06-30",,10949.80,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=7002913&q=4&yr=2006,"Department of Finance Canada","RANDSTAD INTERIM INC.",7002913,2007-03-01,"813 TEMPORARY HELP SERVICES","2007-03-01 to 2007-06-01",,12593.61,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6009031&q=4&yr=2006,"Department of Finance Canada","Tiree Inc.",6009031,2007-03-01,"499 OTHER PROFESSIONAL SERVICES NOT ELSEWHERE SPECIFIED","2007-03-01 to 2007-05-31",,16006.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8015826&q=4&yr=2006,"Department of Finance Canada","KONICA MINOLTA BUSINESS SOLUTIONS",8015826,2007-03-01,"533 RENTAL OF MACHINERY OFFICE FURNITURE AND FIXTURES AND OTHER EQUIPMENT","2007-03-01 to 2010-04-01",,11791.44,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6008946&q=4&yr=2006,"Department of Finance Canada","Monsieur Jean-Marc Suret",6008946,2007-03-01,"499 OTHER PROFESSIONAL SERVICES NOT ELSEWHERE SPECIFIED","2007-03-01 to 2007-07-31",,22896.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6007460421&q=4&yr=2006,"Department of Finance Canada","BELL CANADA",6007460421,2007-03-01,"1227 COMPUTER EQUIPMENT SMALL  DESKTOP / PERSONAL /PORTABLE/KEYBOARD",,2007-03-01,13238.59,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6007460311&q=4&yr=2006,"Department of Finance Canada","SOFTWARE SPECTRUM",6007460311,2007-03-01,"812 COMPUTER SERVICES","2007-03-01 to 2008-03-31",,31859.36,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=7002943&q=4&yr=2006,"Department of Finance Canada",CORADIX,7002943,2007-03-03,"813 TEMPORARY HELP SERVICES","2007-03-03 to 2007-08-03",,88056.32,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8016423&q=4&yr=2006,"Department of Finance Canada",SPICERS,8016423,2007-03-06,"1172 OFFICE AND STATIONERS SUPPLIES",,2007-03-06,12437.40,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8016440&q=4&yr=2006,"Department of Finance Canada","SHARPE DECISIONS INC.",8016440,2007-03-06,"1228 COMPUTER SOFTWARE",,2007-03-06,13992.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6009052&q=4&yr=2006,"Department of Finance Canada","BROUGHAM SPECIALTY ADVERTISING",6009052,2007-03-06,"311 PUBLISHING SERVICES",,2007-03-06,10366.80,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6009053&q=4&yr=2006,"Department of Finance Canada","KROMAR PRINTING LTD",6009053,2007-03-06,"311 PUBLISHING SERVICES",,2007-03-06,13250.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=7002949&q=4&yr=2006,"Department of Finance Canada","C.L.A. PERSONNEL",7002949,2007-03-07,"813 TEMPORARY HELP SERVICES","2007-03-07 to 2007-06-08",,12970.43,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8016452&q=4&yr=2006,"Department of Finance Canada","GRAND AND TOY",8016452,2007-03-07,"1227 COMPUTER EQUIPMENT SMALL  DESKTOP / PERSONAL /PORTABLE/KEYBOARD",,2007-03-07,13610.08,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6007460472&q=4&yr=2006,"Department of Finance Canada","SOFTWARE SPECTRUM",6007460472,2007-03-09,"1228 COMPUTER SOFTWARE",,2007-03-09,22943.70,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6009089&q=4&yr=2006,"Department of Finance Canada","SUSSEX CIRCLE LE CERCLE SUSSEX",6009089,2007-03-12,"491 MANAGEMENT CONSULTING","2007-03-12 to 2007-06-30",,24804.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6007460571&q=4&yr=2006,"Department of Finance Canada","MICROSOFT CORPORATION",6007460571,2007-03-15,"1228 COMPUTER SOFTWARE",,2007-03-15,60975.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8016583&q=4&yr=2006,"Department of Finance Canada","MICROSOFT CONSULTING SERVICES",8016583,2007-03-15,"499 OTHER PROFESSIONAL SERVICES NOT ELSEWHERE SPECIFIED","2007-03-15 to 2007-09-14",,24899.40,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6009120&q=4&yr=2006,"Department of Finance Canada","Cygnos Corporation",6009120,2007-03-16,"499 OTHER PROFESSIONAL SERVICES NOT ELSEWHERE SPECIFIED","2007-03-16 to 2007-03-31",,16536.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6009107&q=4&yr=2006,"Department of Finance Canada","The Trico Group",6009107,2007-03-18,"311 PUBLISHING SERVICES",,2007-03-18,58563.79,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6009110&q=4&yr=2006,"Department of Finance Canada","ST-JOSEPH PRINT GROUP INC.",6009110,2007-03-18,"311 PUBLISHING SERVICES",,2007-03-18,75797.21,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6009111&q=4&yr=2006,"Department of Finance Canada","GILMORE PRINTING SERVICES INC",6009111,2007-03-18,"311 PUBLISHING SERVICES",,2007-03-18,21807.49,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6009105&q=4&yr=2006,"Department of Finance Canada","DYNAMEX CANADA CORP",6009105,2007-03-19,"499 OTHER PROFESSIONAL SERVICES NOT ELSEWHERE SPECIFIED","2007-03-19 to 2007-03-21",,24332.81,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8016758&q=4&yr=2006,"Department of Finance Canada",SPICERS,8016758,2007-03-22,"1172 OFFICE AND STATIONERS SUPPLIES",,2007-03-22,33371.98,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=7002982&q=4&yr=2006,"Department of Finance Canada","PERSONNEL FORCE",7002982,2007-03-23,"813 TEMPORARY HELP SERVICES","2007-03-23 to 2007-06-29",,14055.60,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6007460474&q=4&yr=2006,"Department of Finance Canada","NORTHERN MICRO INC.",6007460474,2007-03-24,"1227 COMPUTER EQUIPMENT SMALL  DESKTOP / PERSONAL /PORTABLE/KEYBOARD",,2007-03-24,324740.54,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8016712&q=4&yr=2006,"Department of Finance Canada","METAFORE CORPORATION",8016712,2007-03-27,"1226 COMPUTER EQUIPMENT LARGE/MEDIUM  MAINFRAME, MINI",,2007-03-27,26219.61,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6007460367&q=4&yr=2006,"Department of Finance Canada",SYMANTEC,6007460367,2007-03-27,"1228 COMPUTER SOFTWARE",,2007-03-27,15454.16,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6007460544&q=4&yr=2006,"Department of Finance Canada","ITEX INC.",6007460544,2007-03-28,"1227 COMPUTER EQUIPMENT SMALL  DESKTOP / PERSONAL /PORTABLE/KEYBOARD",,2007-03-28,20929.61,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8016823&q=4&yr=2006,"Department of Finance Canada",SPICERS,8016823,2007-03-28,"1172 OFFICE AND STATIONERS SUPPLIES",,2007-03-28,31853.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8016808&q=4&yr=2006,"Department of Finance Canada","DUOCOM OTTAWA",8016808,2007-03-30,"1227 COMPUTER EQUIPMENT SMALL  DESKTOP / PERSONAL /PORTABLE/KEYBOARD",,2007-03-30,14629.12,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6007460519&q=4&yr=2006,"Department of Finance Canada","SAS INSTITUTE",6007460519,2007-03-30,"1227 COMPUTER EQUIPMENT SMALL  DESKTOP / PERSONAL /PORTABLE/KEYBOARD",,2007-03-30,94343.18,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8016650&q=4&yr=2006,"Department of Finance Canada","NORTHERN MICRO INC.",8016650,2007-03-30,"1227 COMPUTER EQUIPMENT SMALL  DESKTOP / PERSONAL /PORTABLE/KEYBOARD",,2007-03-30,23471.58,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6007460521&q=4&yr=2006,"Department of Finance Canada","ITEX INC.",6007460521,2007-03-30,"1228 COMPUTER SOFTWARE",,2007-03-30,21522.13,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6007460411&q=4&yr=2006,"Department of Finance Canada","XWAVE - A DIVISION OF BELL ALIANT",6007460411,2007-03-31,"1227 COMPUTER EQUIPMENT SMALL  DESKTOP / PERSONAL /PORTABLE/KEYBOARD",,2007-03-31,917613.65,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8014603&q=3&yr=2006,"Department of Finance Canada","Simplex Industries",8014603,2006-09-15,"630 Office Buildings","2006-09-15 to 2006-09-15",,17377.53,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6008115&q=3&yr=2006,"Department of Finance Canada","Burke Cader Media Strategies Inc.",6008115,2006-10-01,"819 OTHER PROFESSIONAL SERVICES NOT ELSEWHERE SPECIFIED","2006-10-01 to 2007-03-31",,24380.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=7002475&q=3&yr=2006,"Department of Finance Canada","ACCESS CORPORATE TECHNOLOGY INC.",7002475,2006-10-02,"813 TEMPORARY HELP SERVICES","2006-10-02 to 2007-03-30",,30899.09,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=PF60352&q=3&yr=2006,"Department of Finance Canada","NEBS BUSINESS PRODUCTS LIMITED",PF60352,2006-10-03,"311 PUBLISHING SERVICES",,2006-10-03,10328.64,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6008179&q=3&yr=2006,"Department of Finance Canada","Collective Minds Consulting Inc.",6008179,2006-10-04,"499 OTHER PROFESSIONAL SERVICES NOT ELSEWHERE SPECIFIED","2006-10-04 to 2006-11-15",,39110.04,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=7002462&q=3&yr=2006,"Department of Finance Canada","ASSOCIATES, THE",7002462,2006-10-10,"813 TEMPORARY HELP SERVICES","2006-10-10 to 2007-03-30",,46300.80,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8014627&q=3&yr=2006,"Department of Finance Canada",Spicers,8014627,2006-10-10,"1172 Office and stationers supplies",,2006-10-10,16212.70,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8014727&q=3&yr=2006,"Department of Finance Canada","Infostream Technologies Inc.",8014727,2006-10-10,"1226 Computer Equipment &#150; Large/Medium &#150; Mainframe, Mini",,2006-10-10,99305.04,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6008191&q=3&yr=2006,"Department of Finance Canada","&Eacute;COLE DE LANGUES LA CIT&Eacute;",6008191,2006-10-10,"447 TUITION FEES AND COSTS OF ATTENDING COURSES INCLUDING SEMINARS NOT ELSEWHERE SPECIFIED","2006-10-10 to 2007-01-26",,21168.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6008218&q=3&yr=2006,"Department of Finance Canada","PARKER PAD AND PRINTING LIMITED",6008218,2006-10-10,"311 PUBLISHING SERVICES",,2006-10-10,10494.00,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8014660&q=3&yr=2006,"Department of Finance Canada","Canadian Bank Note Company Ltd.",8014660,2006-10-10,"311 PUBLISHING SERVICES",,2006-10-10,160520.91,
http://www.fin.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6008220&q=3&yr=2006,"Department of Finance Canada","LIVING LANGUAGE SERVICES INC.",6008220,2006-10-13,"447 TUITION FEES AND COSTS OF ATTENDING COURSES INCLUDING SEMINARS NOT ELSEWHERE SPECIFIED","2006-10-13 to 2007-03-31",,25410.00,
